program,target_header,stage_name,data_element_name,source_value,dhis2_value,transform,notes,org_unit,source_concept_name,source_concept_uuid
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,CHEST.,CHEST,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,CVS.,CVS,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,Abdomen..,Abdomen,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,GENITALIA.,GENITALIA,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,Integumentary system,INTEGUMENTARY SYSTEM,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,MUSCULOSKELETAL SYSTEM.,MUSCULOSKELETAL SYSTEM,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Any abnormality from System Examination,NICU Admission Careform,Any abnormality from System Examination,CENTRAL NERVOUS SYSTEM,CENTRAL NERVOUS SYSTEM,,,TUL,Any abnormality from System Examination?,8687686b-272c-4ae7-929b-5ec523bd79e6
Neonatal Care Form,NICU Admission Careform :: Asphyxia stage,NICU Admission Careform,Asphyxia stage,Stage 1,Stage 1,,,TUL,Asphyxia stage,564dfac8-6f3f-430a-a6ad-427d86ce3ab2
Neonatal Care Form,NICU Admission Careform :: Asphyxia stage,NICU Admission Careform,Asphyxia stage,Stage 2,Stage 2,,,TUL,Asphyxia stage,564dfac8-6f3f-430a-a6ad-427d86ce3ab2
Neonatal Care Form,NICU Admission Careform :: Asphyxia stage,NICU Admission Careform,Asphyxia stage,Stage 3,Stage 3,,,TUL,Asphyxia stage,564dfac8-6f3f-430a-a6ad-427d86ce3ab2
Neonatal Care Form,NICU Admission Careform :: Atm air or with O2,NICU Admission Careform,Atm air or with O2,Atm air,Atm air,,,TUL,Atm air or with O2,57492932-e39f-459b-bd39-71882be2d823
Neonatal Care Form,NICU Admission Careform :: Atm air or with O2,NICU Admission Careform,Atm air or with O2,with O2,with O2,,,TUL,Atm air or with O2,57492932-e39f-459b-bd39-71882be2d823
Neonatal Care Form,NICU Admission Careform :: Birth weight category,NICU Admission Careform,Birth weight category,LGA,LGA,,,TUL,Birth weight category,33a128a2-0ef9-403c-85c6-0b0f2ef69d5a
Neonatal Care Form,NICU Admission Careform :: Birth weight category,NICU Admission Careform,Birth weight category,AGA,AGA,,,TUL,Birth weight category,33a128a2-0ef9-403c-85c6-0b0f2ef69d5a
Neonatal Care Form,NICU Admission Careform :: Birth weight category,NICU Admission Careform,Birth weight category,SGA,SGA,,,TUL,Birth weight category,33a128a2-0ef9-403c-85c6-0b0f2ef69d5a
Neonatal Care Form,NICU Admission Careform :: Blood group and Rh n,NICU Admission Careform,Blood group and Rh n,A+,A+,,,TUL,Blood group and Rh?,f722743b-e0e6-493b-bf3d-96d868e91259
Neonatal Care Form,NICU Admission Careform :: Blood group and Rh n,NICU Admission Careform,Blood group and Rh n,B−,B+,,,TUL,Blood group and Rh?,f722743b-e0e6-493b-bf3d-96d868e91259
Neonatal Care Form,NICU Admission Careform :: Blood group and Rh n,NICU Admission Careform,Blood group and Rh n,AB−,AB+,,,TUL,Blood group and Rh?,f722743b-e0e6-493b-bf3d-96d868e91259
Neonatal Care Form,NICU Admission Careform :: Blood group and Rh n,NICU Admission Careform,Blood group and Rh n,O−,O+,,,TUL,Blood group and Rh?,f722743b-e0e6-493b-bf3d-96d868e91259
Neonatal Care Form,NICU Admission Careform :: Breastfeeding initiated within 1 hr of birth,NICU Admission Careform,Breastfeeding initiated within 1 hr of birth,True,Yes,,,TUL,Breastfeeding initiated within 1 hr of birth,80ba56ae-2e88-492a-9dd5-d91dd9ffe548
Neonatal Care Form,NICU Admission Careform :: Breastfeeding initiated within 1 hr of birth,NICU Admission Careform,Breastfeeding initiated within 1 hr of birth,False,No,,,TUL,Breastfeeding initiated within 1 hr of birth,80ba56ae-2e88-492a-9dd5-d91dd9ffe548
Neonatal Care Form,NICU Admission Careform :: Breastfeeding initiated within 1 hr of birth,NICU Admission Careform,Breastfeeding initiated within 1 hr of birth,Unknown,Unknown,,,TUL,Breastfeeding initiated within 1 hr of birth,80ba56ae-2e88-492a-9dd5-d91dd9ffe548
Neonatal Care Form,NICU Admission Careform :: Cord Chlorhexidine Administered,NICU Admission Careform,Cord Chlorhexidine Administered,True,Yes,,,TUL,Cord Chlorhexidine Administered,9b8be91d-4fc8-4691-9cfa-6e9256a191ad
Neonatal Care Form,NICU Admission Careform :: Cord Chlorhexidine Administered,NICU Admission Careform,Cord Chlorhexidine Administered,False,No,,,TUL,Cord Chlorhexidine Administered,9b8be91d-4fc8-4691-9cfa-6e9256a191ad
Neonatal Care Form,NICU Admission Careform :: Cord Chlorhexidine Administered,NICU Admission Careform,Cord Chlorhexidine Administered,Unknown,Unknown,,,TUL,Cord Chlorhexidine Administered,9b8be91d-4fc8-4691-9cfa-6e9256a191ad
Neonatal Care Form,NICU Admission Careform :: Day/Night Local time,NICU Admission Careform,Day/Night Local time,DLT,DLT,,,TUL,Day/Night Local time,1eeccd71-9195-4548-8427-70faec8317fa
Neonatal Care Form,NICU Admission Careform :: Day/Night Local time,NICU Admission Careform,Day/Night Local time,NLT,NLT,,,TUL,Day/Night Local time,1eeccd71-9195-4548-8427-70faec8317fa
Neonatal Care Form,"NICU Admission Careform :: If Resuscitated, tick what was done",NICU Admission Careform,"If Resuscitated, tick what was done",supplemental oxygen,Supplemental oxygen,,,TUL,"If Resuscitated, tick what was done",4d1487aa-e86f-41d3-9d00-4d67694fc020
Neonatal Care Form,"NICU Admission Careform :: If Resuscitated, tick what was done",NICU Admission Careform,"If Resuscitated, tick what was done",bag mask ventilation,Bag mask ventilation,,,TUL,"If Resuscitated, tick what was done",4d1487aa-e86f-41d3-9d00-4d67694fc020
Neonatal Care Form,"NICU Admission Careform :: If Resuscitated, tick what was done",NICU Admission Careform,"If Resuscitated, tick what was done",chest compression,Chest compression,,,TUL,"If Resuscitated, tick what was done",4d1487aa-e86f-41d3-9d00-4d67694fc020
Neonatal Care Form,"NICU Admission Careform :: If Resuscitated, tick what was done",NICU Admission Careform,"If Resuscitated, tick what was done",Intubation.,Intubation,,,TUL,"If Resuscitated, tick what was done",4d1487aa-e86f-41d3-9d00-4d67694fc020
Neonatal Care Form,"NICU Admission Careform :: If Resuscitated, tick what was done",NICU Admission Careform,"If Resuscitated, tick what was done",Epinephrine,Epinephrine,,,TUL,"If Resuscitated, tick what was done",4d1487aa-e86f-41d3-9d00-4d67694fc020
Neonatal Care Form,"NICU Admission Careform :: If Resuscitated, tick what was done",NICU Admission Careform,"If Resuscitated, tick what was done",Fluid administered.,Fluid administered,,,TUL,"If Resuscitated, tick what was done",4d1487aa-e86f-41d3-9d00-4d67694fc020
Neonatal Care Form,NICU Admission Careform :: if Unknown,NICU Admission Careform,if Unknown,cried immediately,cried immediately,,,TUL,if Unknown,efe47e77-33a9-42a6-aff2-25e3e264ce6a
Neonatal Care Form,NICU Admission Careform :: if Unknown,NICU Admission Careform,if Unknown,not cried immediately,not cried immediately,,,TUL,if Unknown,efe47e77-33a9-42a6-aff2-25e3e264ce6a
Neonatal Care Form,NICU Admission Careform :: Labor was,NICU Admission Careform,Labor was,spontaneous,Spontaneous,,,TUL,Labor was,037ed826-21ea-4e33-9bad-c51ff20d2c69
Neonatal Care Form,NICU Admission Careform :: Labor was,NICU Admission Careform,Labor was,Induced,Induced,,,TUL,Labor was,037ed826-21ea-4e33-9bad-c51ff20d2c69
Neonatal Care Form,NICU Admission Careform :: Labor was,NICU Admission Careform,Labor was,Augmented,Augmented,,,TUL,Labor was,037ed826-21ea-4e33-9bad-c51ff20d2c69
Neonatal Care Form,NICU Admission Careform :: Maternal medication during pregnancy and labor,NICU Admission Careform,Maternal medication during pregnancy and labor,Antibiotic,Antibiotic,,,TUL,Maternal medication during pregnancy and labor,693ee20c-ec97-401f-9340-368d4079846f
Neonatal Care Form,NICU Admission Careform :: Maternal medication during pregnancy and labor,NICU Admission Careform,Maternal medication during pregnancy and labor,Dexamethasone,Dexamethasone,,,TUL,Maternal medication during pregnancy and labor,693ee20c-ec97-401f-9340-368d4079846f
Neonatal Care Form,NICU Admission Careform :: Maternal medication during pregnancy and labor,NICU Admission Careform,Maternal medication during pregnancy and labor,Betamethasone,Betamethasone,,,TUL,Maternal medication during pregnancy and labor,693ee20c-ec97-401f-9340-368d4079846f
Neonatal Care Form,NICU Admission Careform :: Maternal medication during pregnancy and labor,NICU Admission Careform,Maternal medication during pregnancy and labor,Magnesium Sulphate,Magnesium Sulphate,,,TUL,Maternal medication during pregnancy and labor,693ee20c-ec97-401f-9340-368d4079846f
Neonatal Care Form,NICU Admission Careform :: Maternal medication during pregnancy and labor,NICU Admission Careform,Maternal medication during pregnancy and labor,Other Medication,Other Medication,,,TUL,Maternal medication during pregnancy and labor,693ee20c-ec97-401f-9340-368d4079846f
Neonatal Care Form,NICU Admission Careform :: Maternal Status,NICU Admission Careform,Maternal Status,HEIF Alive,Alive,,,TUL,Maternal Status,78ac83c8-42d7-4ecf-895e-54fac94ed8da
Neonatal Care Form,NICU Admission Careform :: Maternal Status,NICU Admission Careform,Maternal Status,Dead,Dead,,,TUL,Maternal Status,78ac83c8-42d7-4ecf-895e-54fac94ed8da
Neonatal Care Form,NICU Admission Careform :: Membrane ruptured,NICU Admission Careform,Membrane ruptured,spontaneously,spontaneously,,,TUL,Membrane Ruptured,bbdc7f6c-fe54-11ea-adc1-0242ac120002
Neonatal Care Form,NICU Admission Careform :: Membrane ruptured,NICU Admission Careform,Membrane ruptured,Artificially,Artificially,,,TUL,Membrane Ruptured,bbdc7f6c-fe54-11ea-adc1-0242ac120002
Neonatal Care Form,NICU Admission Careform :: Mode of delivery n,NICU Admission Careform,Mode of delivery n,Spontaneous Vaginal Delivery,SVD,,,TUL,"Birth Notification, Delivery Type",b54e7717-b2b0-42ce-9693-cc0ba577586e
Neonatal Care Form,NICU Admission Careform :: Mode of delivery n,NICU Admission Careform,Mode of delivery n,Cesarean Section Delivery,Caesarean Section,,,TUL,"Birth Notification, Delivery Type",b54e7717-b2b0-42ce-9693-cc0ba577586e
Neonatal Care Form,NICU Admission Careform :: Mode of delivery n,NICU Admission Careform,Mode of delivery n,Forceps or Vaccum Extractor Delivery,Forceps assisted,,,TUL,"Birth Notification, Delivery Type",b54e7717-b2b0-42ce-9693-cc0ba577586e
Neonatal Care Form,NICU Admission Careform :: Mother HIV status n,NICU Admission Careform,Mother HIV status n,Positive,Positive,,Example: map Bahmni option with trailing dot to DHIS2 option.,TUL,Mother HIV status,4c18b9ae-d1eb-46a9-a905-ca90242d24b7
Neonatal Care Form,NICU Admission Careform :: Mother HIV status n,NICU Admission Careform,Mother HIV status n,Negative,Negative,,Example: map Bahmni option with trailing dot to DHIS2 option.,TUL,Mother HIV status,4c18b9ae-d1eb-46a9-a905-ca90242d24b7
Neonatal Care Form,NICU Admission Careform :: Mothers educational status,NICU Admission Careform,Mothers educational status,Unable to read and write,Unable to read and write,,,TUL,Mothers educational status,018a4f22-2644-4b1c-95d8-829b51468a2a
Neonatal Care Form,NICU Admission Careform :: Mothers educational status,NICU Admission Careform,Mothers educational status,able to read and write,Able to read and write,,,TUL,Mothers educational status,018a4f22-2644-4b1c-95d8-829b51468a2a
Neonatal Care Form,NICU Admission Careform :: Mothers educational status,NICU Admission Careform,Mothers educational status,Primary Education (1-8),Primary Education (1-8),,,TUL,Mothers educational status,018a4f22-2644-4b1c-95d8-829b51468a2a
Neonatal Care Form,NICU Admission Careform :: Mothers educational status,NICU Admission Careform,Mothers educational status,Secondary Education (9-12),Secondary Education (9-12),,,TUL,Mothers educational status,018a4f22-2644-4b1c-95d8-829b51468a2a
Neonatal Care Form,NICU Admission Careform :: Mothers educational status,NICU Admission Careform,Mothers educational status,College and Above,College and Above,,,TUL,Mothers educational status,018a4f22-2644-4b1c-95d8-829b51468a2a
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,Housewife,Housewife,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,Farmer,Farmer,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,Government Employee,Government Employee,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,Self Employed.,Self Employed,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,NGO employed,NGO employed,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,Daily Labour,Daily labour,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers occupation,NICU Admission Careform,Mothers occupation,Private company employee,Private company employee,,,TUL,Mothers occupation,1923f2cc-e539-4704-847f-9809a57f2c91
Neonatal Care Form,NICU Admission Careform :: Mothers religion n,NICU Admission Careform,Mothers religion n,Orthodox,Orthodox,,,TUL,Mothers religion,3737a36d-c6be-4bd4-a316-59b897d2898c
Neonatal Care Form,NICU Admission Careform :: Mothers religion n,NICU Admission Careform,Mothers religion n,ACIF R Muslim,Muslim,,,TUL,Mothers religion,3737a36d-c6be-4bd4-a316-59b897d2898c
Neonatal Care Form,NICU Admission Careform :: Mothers religion n,NICU Admission Careform,Mothers religion n,ACIF R Catholic,Catholic,,,TUL,Mothers religion,3737a36d-c6be-4bd4-a316-59b897d2898c
Neonatal Care Form,NICU Admission Careform :: Mothers religion n,NICU Admission Careform,Mothers religion n,other( specify),Other,,,TUL,Mothers religion,3737a36d-c6be-4bd4-a316-59b897d2898c
Neonatal Care Form,NICU Admission Careform :: Place of ANC follow up,NICU Admission Careform,Place of ANC follow up,Health Post,Health Post,,,TUL,Place of ANC follow up,6d7ebfa3-b659-43d9-b4c4-80e827c710b0
Neonatal Care Form,NICU Admission Careform :: Place of ANC follow up,NICU Admission Careform,Place of ANC follow up,Triage Health Center,Health Center,,,TUL,Place of ANC follow up,6d7ebfa3-b659-43d9-b4c4-80e827c710b0
Neonatal Care Form,NICU Admission Careform :: Place of ANC follow up,NICU Admission Careform,Place of ANC follow up,Primary Hospital,Primary Hospital,,,TUL,Place of ANC follow up,6d7ebfa3-b659-43d9-b4c4-80e827c710b0
Neonatal Care Form,NICU Admission Careform :: Place of ANC follow up,NICU Admission Careform,Place of ANC follow up,General hospital,General hospital,,,TUL,Place of ANC follow up,6d7ebfa3-b659-43d9-b4c4-80e827c710b0
Neonatal Care Form,NICU Admission Careform :: Place of ANC follow up,NICU Admission Careform,Place of ANC follow up,Answer Private Hospital,Private hospital,,,TUL,Place of ANC follow up,6d7ebfa3-b659-43d9-b4c4-80e827c710b0
Neonatal Care Form,NICU Admission Careform :: Place of ANC follow up,NICU Admission Careform,Place of ANC follow up,Referral Hospital,Referral Hospital,,,TUL,Place of ANC follow up,6d7ebfa3-b659-43d9-b4c4-80e827c710b0
Neonatal Care Form,NICU Admission Careform :: Place of delivery,NICU Admission Careform,Place of delivery,HVLF Health facility,Inborn,,,TUL,Place of delivery Coded,b859fce2-dff0-11eb-ba80-0242ac130004
Neonatal Care Form,NICU Admission Careform :: Place of delivery,NICU Admission Careform,Place of delivery,ACIF Home,Outborn,,,TUL,Place of delivery Coded,b859fce2-dff0-11eb-ba80-0242ac130004
Neonatal Care Form,NICU Admission Careform :: Place of delivery,NICU Admission Careform,Place of delivery,Other Notes,Outborn,,,TUL,Place of delivery Coded,b859fce2-dff0-11eb-ba80-0242ac130004
Neonatal Care Form,NICU Admission Careform :: Placed skin to skin at birth,NICU Admission Careform,Placed skin to skin at birth,True,Yes,,,TUL,Placed skin to skin at birth,c6686ef2-21d7-4a92-bca1-960099f4c286
Neonatal Care Form,NICU Admission Careform :: Placed skin to skin at birth,NICU Admission Careform,Placed skin to skin at birth,False,No,,,TUL,Placed skin to skin at birth,c6686ef2-21d7-4a92-bca1-960099f4c286
Neonatal Care Form,NICU Admission Careform :: Placed skin to skin at birth,NICU Admission Careform,Placed skin to skin at birth,Unknown,Unknown,,,TUL,Placed skin to skin at birth,c6686ef2-21d7-4a92-bca1-960099f4c286
Neonatal Care Form,NICU Admission Careform :: Received delayed cord clamping,NICU Admission Careform,Received delayed cord clamping,True,Yes,,,TUL,Received delayed cord clamping,2bd57853-669e-4746-88fa-c59f360fbc3c
Neonatal Care Form,NICU Admission Careform :: Received delayed cord clamping,NICU Admission Careform,Received delayed cord clamping,False,No,,,TUL,Received delayed cord clamping,2bd57853-669e-4746-88fa-c59f360fbc3c
Neonatal Care Form,NICU Admission Careform :: Received delayed cord clamping,NICU Admission Careform,Received delayed cord clamping,Unknown,Unknown,,,TUL,Received delayed cord clamping,2bd57853-669e-4746-88fa-c59f360fbc3c
Neonatal Care Form,NICU Admission Careform :: Significant events during current or previous pregnancy,NICU Admission Careform,Significant events during current or previous pregnancy,HDP,HDP,,,TUL,Significant events during current or previous pregnancy,5c05edf9-7fab-4bb2-95d0-71d04569e7fa
Neonatal Care Form,NICU Admission Careform :: Significant events during current or previous pregnancy,NICU Admission Careform,Significant events during current or previous pregnancy,"ED Triage, PROM",PROM,,,TUL,Significant events during current or previous pregnancy,5c05edf9-7fab-4bb2-95d0-71d04569e7fa
Neonatal Care Form,NICU Admission Careform :: Significant events during current or previous pregnancy,NICU Admission Careform,Significant events during current or previous pregnancy,Gestational DM (GDM),GDM,,,TUL,Significant events during current or previous pregnancy,5c05edf9-7fab-4bb2-95d0-71d04569e7fa
Neonatal Care Form,NICU Admission Careform :: Significant events during current or previous pregnancy,NICU Admission Careform,Significant events during current or previous pregnancy,APH,APH,,,TUL,Significant events during current or previous pregnancy,5c05edf9-7fab-4bb2-95d0-71d04569e7fa
Neonatal Care Form,NICU Admission Careform :: Significant events during current or previous pregnancy,NICU Admission Careform,Significant events during current or previous pregnancy,Amniotic fluid abnormalities,Amniotic fluid abnormalities,,,TUL,Significant events during current or previous pregnancy,5c05edf9-7fab-4bb2-95d0-71d04569e7fa
Neonatal Care Form,NICU Admission Careform :: Significant events during current or previous pregnancy,NICU Admission Careform,Significant events during current or previous pregnancy,"HTC, Other reason for test",Others (specify),,,TUL,Significant events during current or previous pregnancy,5c05edf9-7fab-4bb2-95d0-71d04569e7fa
Neonatal Care Form,NICU Admission Careform :: Time of birth NLT or DLT n,NICU Admission Careform,Time of birth NLT or DLT n,DLT,DLT,,,TUL,Time of birth NLT or DLT,6a8f0abf-2c40-4a89-9023-20cd5a67fbec
Neonatal Care Form,NICU Admission Careform :: Time of birth NLT or DLT n,NICU Admission Careform,Time of birth NLT or DLT n,NLT,NLT,,,TUL,Time of birth NLT or DLT,6a8f0abf-2c40-4a89-9023-20cd5a67fbec
Neonatal Care Form,NICU Admission Careform :: Transferred to NICU with,NICU Admission Careform,Transferred to NICU with,Intranasal low flow O2,Intranasal low flow O2,,,TUL,Transferred to NICU with,84fb5426-f123-4e32-99f9-9013ac864f82
Neonatal Care Form,NICU Admission Careform :: Transferred to NICU with,NICU Admission Careform,Transferred to NICU with,CPAP,CPAP,,,TUL,Transferred to NICU with,84fb5426-f123-4e32-99f9-9013ac864f82
Neonatal Care Form,NICU Admission Careform :: Transferred to NICU with,NICU Admission Careform,Transferred to NICU with,Atmospheric air,Atmospheric air,,,TUL,Transferred to NICU with,84fb5426-f123-4e32-99f9-9013ac864f82
Neonatal Care Form,NICU Admission Careform :: Transferred to NICU with,NICU Admission Careform,Transferred to NICU with,Plastic wrap,Plastic wrap,,,TUL,Transferred to NICU with,84fb5426-f123-4e32-99f9-9013ac864f82
Neonatal Care Form,NICU Admission Careform :: Transferred to NICU with,NICU Admission Careform,Transferred to NICU with,STS care,STS care,,,TUL,Transferred to NICU with,84fb5426-f123-4e32-99f9-9013ac864f82
Neonatal Care Form,NICU Admission Careform :: Vitamin K given birth,NICU Admission Careform,Vitamin K given birth,True,Yes,,,TUL,Vitamin K given birth,55f3174c-0c38-4a7a-9c07-1c1c730ba9bf
Neonatal Care Form,NICU Admission Careform :: Vitamin K given birth,NICU Admission Careform,Vitamin K given birth,False,No,,,TUL,Vitamin K given birth,55f3174c-0c38-4a7a-9c07-1c1c730ba9bf
Neonatal Care Form,NICU Admission Careform :: Vitamin K given birth,NICU Admission Careform,Vitamin K given birth,Unknown,Unknown,,,TUL,Vitamin K given birth,55f3174c-0c38-4a7a-9c07-1c1c730ba9bf
Neonatal Care Form,NICU Progress Care Form :: Air entry,NICU Progress Care Form,Air entry,Normal:,Good,,,TUL,Air Entry ER NCP,c2ab9183-645c-4164-a59d-badabfb90b7a
Neonatal Care Form,NICU Progress Care Form :: Air entry,NICU Progress Care Form,Air entry,Decreased Left,Decreased,,,TUL,Air Entry ER NCP,c2ab9183-645c-4164-a59d-badabfb90b7a
Neonatal Care Form,NICU Progress Care Form :: Air entry,NICU Progress Care Form,Air entry,Decreased Right,Decreased,,,TUL,Air Entry ER NCP,c2ab9183-645c-4164-a59d-badabfb90b7a
Neonatal Care Form,NICU Progress Care Form :: Assessment,NICU Progress Care Form,Assessment,The same,The same,,,TUL,Assessment (coded),f7dc6e89-3545-4d1a-961f-1928a5ccd8b6
Neonatal Care Form,NICU Progress Care Form :: Assessment,NICU Progress Care Form,Assessment,Improving,Improving,,,TUL,Assessment (coded),f7dc6e89-3545-4d1a-961f-1928a5ccd8b6
Neonatal Care Form,NICU Progress Care Form :: Assessment,NICU Progress Care Form,Assessment,Deteriorating,Deteriorating,,,TUL,Assessment (coded),f7dc6e89-3545-4d1a-961f-1928a5ccd8b6
Neonatal Care Form,NICU Progress Care Form :: Assessment,NICU Progress Care Form,Assessment,Others,Other,,,TUL,Assessment (coded),f7dc6e89-3545-4d1a-961f-1928a5ccd8b6
Neonatal Care Form,NICU Progress Care Form :: bowl sound,NICU Progress Care Form,bowl sound,Active,Active,,,TUL,bowl sound,4bf25dbe-4624-42de-9bc4-49e871bfb7d1
Neonatal Care Form,NICU Progress Care Form :: bowl sound,NICU Progress Care Form,bowl sound,Decreased,Decreased,,,TUL,bowl sound,4bf25dbe-4624-42de-9bc4-49e871bfb7d1
Neonatal Care Form,NICU Progress Care Form :: bowl sound,NICU Progress Care Form,bowl sound,Absent,Absent,,,TUL,bowl sound,4bf25dbe-4624-42de-9bc4-49e871bfb7d1
Neonatal Care Form,NICU Progress Care Form :: capillary refill,NICU Progress Care Form,capillary refill,less than 3sec,fast,,,TUL,Capillary refill,7adbcce8-16fd-4fd8-9371-2220643749bf
Neonatal Care Form,NICU Progress Care Form :: capillary refill,NICU Progress Care Form,capillary refill,greater than 3 sec,delayed,,,TUL,Capillary refill,7adbcce8-16fd-4fd8-9371-2220643749bf
Neonatal Care Form,NICU Progress Care Form :: General appearance,NICU Progress Care Form,General appearance,Well looking,Well looking,,,TUL,General appearance (Newborn),0f8bf9d6-a6b4-4dac-9175-1124d8f0a907
Neonatal Care Form,NICU Progress Care Form :: General appearance,NICU Progress Care Form,General appearance,ASL,ASL,,,TUL,General appearance (Newborn),0f8bf9d6-a6b4-4dac-9175-1124d8f0a907
Neonatal Care Form,NICU Progress Care Form :: General appearance,NICU Progress Care Form,General appearance,CSL,CSL,,,TUL,General appearance (Newborn),0f8bf9d6-a6b4-4dac-9175-1124d8f0a907
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Moro,NICU Progress Care Form,primitive reflex: Moro,V03 Complete,Complete,,,TUL,Moro Reflex,6f1e8b4d-d042-40fc-8a58-00e07fd0fef3
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Moro,NICU Progress Care Form,primitive reflex: Moro,Incomplete,Incomplete,,,TUL,Moro Reflex,6f1e8b4d-d042-40fc-8a58-00e07fd0fef3
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Moro,NICU Progress Care Form,primitive reflex: Moro,Absent,Absent,,,TUL,Moro Reflex,6f1e8b4d-d042-40fc-8a58-00e07fd0fef3
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Moro,NICU Progress Care Form,primitive reflex: Moro,Exaggerated,exaggerated,,,TUL,Moro Reflex,6f1e8b4d-d042-40fc-8a58-00e07fd0fef3
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Suckling,NICU Progress Care Form,primitive reflex: Suckling,Sustained,sustained,,,TUL,Newborn Suckling,8cc17eaa-53e4-4cc9-a715-cac73830e073
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Suckling,NICU Progress Care Form,primitive reflex: Suckling,Unsustained,unsustained,,,TUL,Newborn Suckling,8cc17eaa-53e4-4cc9-a715-cac73830e073
Neonatal Care Form,NICU Progress Care Form :: primitive reflex: Suckling,NICU Progress Care Form,primitive reflex: Suckling,Absent,absent,,,TUL,Newborn Suckling,8cc17eaa-53e4-4cc9-a715-cac73830e073
Neonatal Care Form,NICU Progress Care Form :: Sign of respiratory distress,NICU Progress Care Form,Sign of respiratory distress,IC/SC retraction,IC/SC retraction,,,TUL,Sign of respiratory distress,e87e27de-8373-466f-8784-493bb4015261
Neonatal Care Form,NICU Progress Care Form :: Sign of respiratory distress,NICU Progress Care Form,Sign of respiratory distress,Chest indrawing,Chest indrawing,,,TUL,Sign of respiratory distress,e87e27de-8373-466f-8784-493bb4015261
Neonatal Care Form,NICU Progress Care Form :: Sign of respiratory distress,NICU Progress Care Form,Sign of respiratory distress,Nasal flaring,Nasal flaring,,,TUL,Sign of respiratory distress,e87e27de-8373-466f-8784-493bb4015261
Neonatal Care Form,NICU Progress Care Form :: Sign of respiratory distress,NICU Progress Care Form,Sign of respiratory distress,Others,Other,,,TUL,Sign of respiratory distress,e87e27de-8373-466f-8784-493bb4015261
Neonatal Care Form,NICU Progress Care Form :: Type of feeding,NICU Progress Care Form,Type of feeding,NPO,NPO,,,TUL,Feeding type,6d86fe78-7f8c-4426-bed8-449ad32b68be
Neonatal Care Form,NICU Progress Care Form :: Type of feeding,NICU Progress Care Form,Type of feeding,Open drainage,Open drainage,,,TUL,Feeding type,6d86fe78-7f8c-4426-bed8-449ad32b68be
Neonatal Care Form,NICU Progress Care Form :: Type of feeding,NICU Progress Care Form,Type of feeding,EBM,Exclusive Breast milk,,,TUL,Feeding type,6d86fe78-7f8c-4426-bed8-449ad32b68be
Neonatal Care Form,NICU Progress Care Form :: Type of feeding,NICU Progress Care Form,Type of feeding,Formula,Formula,,,TUL,Feeding type,6d86fe78-7f8c-4426-bed8-449ad32b68be
Neonatal Care Form,NICU Progress Care Form :: Type of feeding,NICU Progress Care Form,Type of feeding,Maintenance fluid,Maintenance fluid,,,TUL,Feeding type,6d86fe78-7f8c-4426-bed8-449ad32b68be
